person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,cb_person_default_on_file_Y
23,55567,4.154892700994588,5007,14.757713313095804,0.08154892700994588,2,False,False,True,False,True,True,False,False,True
30,69000,1.0,12000,13.186893779604654,0.17,7,False,False,True,True,False,False,False,True,False
23,54000,5.638201114771029,5109,13.084519111223083,0.0954606703825701,3,False,False,True,True,False,False,True,False,False
31,42000,4.144452402619926,15355,11.243526647249109,0.36592064628945703,9,False,False,True,False,False,False,True,True,False
30,73547,0.0,16000,12.393194549663768,0.2049173644056869,6,False,False,True,False,True,True,False,False,True
24,34383,7.838244675149355,14000,16.154476335232367,0.41,3,False,False,True,False,False,True,False,False,True
28,28885,5.78558671284132,14946,13.825205392325476,0.5178558671284132,8,False,False,True,False,False,False,True,False,True
51,25000,22.964366270413127,5000,12.605418520481686,0.2,21,False,False,True,False,True,True,False,False,True
22,36017,0.18148712485869867,15000,11.744595275553682,0.42,2,False,False,True,False,False,True,False,True,True
31,188000,12.314638493155323,25000,10.807797425048406,0.13,5,False,False,True,False,True,False,False,False,False
23,39000,3.0,8000,15.753447612508705,0.21,3,False,False,True,False,True,False,False,False,False
25,79309,3.983081174703101,35000,11.642187518572044,0.44,6,False,False,True,False,False,True,False,False,True
27,39000,3.661440838450775,1500,7.841787978318241,0.04,6,False,False,True,True,False,False,False,False,False
28,47000,0.3041516754431781,25000,14.808564903063074,0.53,3,False,False,True,False,True,True,False,False,True
23,28878,6.007305553705013,1524,14.31700902726888,0.05248173611573747,3,False,False,True,False,False,False,False,True,True
26,37779,1.1006206532613205,15000,12.13889834513292,0.3955031032663066,7,False,False,True,True,False,False,False,False,True
27,62185,10.677132169391914,3754,18.14485785537387,0.053871446384346815,6,False,True,False,False,False,True,True,False,True
25,84000,6.194562033312071,3071,14.89299160603744,0.036882846703680076,2,False,False,False,True,False,False,True,False,True
25,84025,2.0,28000,11.875371767432974,0.3348726352971478,3,False,False,True,False,False,False,False,True,True
24,12000,0.0,3095,8.623120773132928,0.25951301968903273,3,False,True,True,False,False,True,True,False,False
29,50255,9.354902554357347,12212,16.89,0.24354902554357347,7,False,False,False,False,False,False,False,False,False
29,45822,4.45979639180523,14388,10.397528029081952,0.31442525451024345,4,False,False,True,False,False,False,True,True,False
23,33981,4.0,10000,7.225298080928953,0.29,3,False,False,True,False,False,True,True,False,False
24,39000,4.677128643780183,15000,15.585844728568942,0.38,3,False,False,True,False,False,True,False,True,True
30,54000,2.2808034394863452,7715,13.770138895557023,0.14,5,False,False,True,False,False,True,False,True,True
24,77489,6.571214035131504,22000,12.105093859629967,0.28,2,False,False,True,True,False,False,True,False,False
26,86000,9.598712432186336,23480,8.495260350378985,0.27480257513562734,4,False,False,False,True,False,False,False,False,True
23,45872,2.3182031887156134,12624,17.955811427569646,0.27681796811284387,3,False,False,True,True,False,True,False,False,True
25,71201,2.2474098259271402,7224,13.12917037306518,0.08898963930370857,5,False,False,True,False,True,True,False,False,False
22,30000,3.033315096109596,4787,10.403495349507947,0.16,2,False,False,False,False,False,False,True,False,False
27,56664,11.991490679196508,16299,14.913176813099971,0.28998581779866084,9,False,False,True,False,True,False,True,False,True
24,30000,0.5599641471458432,6000,17.183741260245377,0.2,4,False,False,True,False,False,True,False,False,True
26,30000,1.771965679825923,3000,13.104154760236241,0.1,5,False,False,True,False,False,True,False,False,True
26,27000,5.9720489647757145,10000,15.491193101608886,0.37,5,False,False,True,False,False,True,False,False,False
24,51360,1.9155649977171734,3463,14.808815969969155,0.07,4,False,False,True,False,True,False,False,False,True
25,14400,1.2117335143433765,1933,15.458405370440392,0.13788266485656622,5,False,False,True,False,False,False,False,True,True
26,75520,1.816196232079712,18000,15.3711559186371,0.20807198325368761,6,False,True,False,True,False,True,False,False,False
25,85860,7.435725638101425,20000,11.260561406402775,0.20211602885711966,4,False,False,True,True,False,True,False,False,True
25,36000,0.6815865214147783,6864,9.80131470654145,0.19,7,False,False,False,True,False,False,False,False,False
37,34000,10.50446509924945,8000,16.149323856399366,0.24,12,False,False,True,False,True,False,False,True,False
23,42829,3.737665972789735,10000,16.89,0.23,3,False,False,True,True,False,False,False,False,True
21,39316,4.375546071090963,3078,12.840005465611725,0.08,2,False,False,True,False,False,True,True,False,False
31,64747,7.183603560208125,28942,13.14486432955604,0.4158628993812506,7,False,False,True,True,False,True,False,False,False
21,18000,2.2472957739456167,4500,10.022657606648584,0.25,3,False,False,True,False,False,False,True,True,False
27,16035,2.331384522939186,3000,14.932859411990538,0.19,4,False,False,True,True,False,False,False,False,True
22,74135,3.8547258691252955,5000,12.065456884791175,0.07,4,False,False,True,True,False,False,False,False,True
21,14400,2.0,3000,13.034858987254164,0.21,2,False,False,True,False,True,True,False,False,True
28,54000,7.446257136999826,1430,14.360472642227482,0.028615642842499563,5,False,False,True,False,False,False,False,True,True
27,73006,3.343840211694348,15000,15.661955605821595,0.21,3,False,False,True,False,True,False,False,False,True
31,44003,2.077883055061763,5000,18.20067406512755,0.11,5,False,False,True,False,True,False,False,False,True
22,29570,6.0,8000,14.42,0.27,3,False,False,True,False,False,True,False,False,True
25,53678,3.0,4142,13.030167056750356,0.07,6,False,False,True,False,False,True,False,True,False
27,224944,10.805818612191974,9083,16.894797005466003,0.040277401982582894,7,False,False,True,True,False,False,False,False,True
32,9823,0.44148384683917496,3250,11.283349023330494,0.33441483846839176,11,False,True,False,False,False,False,True,True,False
30,51617,5.746523464058537,16000,13.747550595100195,0.31,8,False,False,True,False,False,False,False,True,False
26,71305,8.221012662289224,16444,16.565735261602743,0.19888716094612746,3,False,True,True,False,False,True,False,False,False
22,32000,1.0,5400,16.29,0.17,2,False,False,True,True,False,False,True,False,True
21,30000,0.6304772568020423,12250,13.96001953812894,0.41,3,False,False,True,False,True,False,False,False,True
26,69999,10.882439057491315,25000,11.9157316493902,0.36,6,False,False,True,True,False,False,True,False,False
27,45000,1.601929335229288,14000,9.481607682456454,0.31,8,False,False,True,True,False,True,False,False,False
25,60000,2.0,20000,11.011694892245036,0.33,2,False,False,True,True,False,False,False,False,False
26,37000,0.0,14000,9.88,0.38,2,False,False,True,False,False,False,True,False,False
28,24000,4.42112320236909,7739,12.807720074136501,0.32,6,False,False,True,False,False,False,True,True,False
32,62478,5.179353359264552,9671,14.122158862800418,0.13538060077793657,5,False,False,True,False,False,True,True,False,True
31,24997,1.280331127331269,10942,10.545486752636533,0.43853554084887514,6,True,False,True,False,False,False,True,False,True
34,91770,0.016154077152454316,25000,15.827092266112558,0.23080770385762273,9,False,False,True,False,False,True,False,True,True
22,63998,4.74575058310777,14283,12.498497346703676,0.22709041569482039,2,False,False,True,False,False,False,False,False,True
22,54000,5.971761646238376,2082,17.434223306132715,0.04,3,False,False,True,False,True,True,False,False,True
21,33997,4.471435221624201,5000,10.114073304734932,0.15,3,False,False,True,False,False,False,True,False,False
25,30838,1.9601943167779128,11200,17.059825992587378,0.36,4,False,False,True,True,False,False,False,True,False
23,63905,2.1328254196589933,7381,13.061819959500276,0.11763019397815667,3,False,False,True,False,True,False,False,False,False
29,43000,13.482877700470985,13375,12.172203357743594,0.31,5,False,False,True,True,False,True,False,False,False
21,30106,1.2629471342655003,5000,16.622054212231298,0.17,3,False,True,True,True,False,True,False,False,True
36,23000,4.171328388093945,10000,13.171608901430899,0.43,14,False,False,True,True,False,True,False,False,True
22,85992,6.159397807512105,3579,14.507279201032325,0.04106265205008071,2,False,False,False,False,True,False,False,False,True
28,34000,3.0,10000,13.59502059938493,0.29,8,False,False,True,True,False,False,False,True,True
36,96398,4.679394075032185,14581,14.894272666235516,0.1454707061664521,9,False,False,True,False,False,True,False,False,True
22,19825,4.0,8000,11.193558349688763,0.4,4,False,False,True,False,False,True,False,False,False
23,76000,7.6760131600342865,5946,11.797787497967427,0.07946002193339048,2,False,False,True,False,False,False,False,False,True
26,48000,0.7119037424413052,15000,9.564963387187628,0.31,2,False,False,True,True,False,False,True,False,True
36,83000,2.2249826661542658,21927,20.2465168291452,0.2648332177743618,10,False,False,True,False,True,False,False,False,True
25,54000,8.504168070338288,6000,15.424767778938294,0.11,6,False,False,True,False,False,True,False,False,True
26,38002,6.898911141081934,15000,14.495987361206199,0.39,6,False,False,True,True,False,False,True,False,True
35,12000,3.5599150280340934,4000,11.016076474769315,0.33,10,False,False,True,False,False,True,False,True,True
25,21000,6.440158904416008,7279,9.907482139073016,0.34679523286751973,5,False,False,True,True,False,True,False,False,False
25,63548,3.2345824755439523,6024,16.056923578223152,0.09246916495108791,2,False,True,True,False,False,False,True,True,True
22,30000,4.045709334399188,10000,10.997029169039095,0.33,4,False,False,True,False,False,False,True,False,True
26,33959,2.4068381199697053,13000,10.43147109634032,0.38,2,False,False,True,False,False,True,True,False,True
27,20000,0.8259841203857752,4205,14.976685248586616,0.21174015879614225,6,False,False,True,False,True,False,False,False,True
25,78000,4.908047552149198,15000,11.60923635695088,0.19,4,False,False,True,False,False,False,False,False,True
27,74186,0.8586732354448641,17785,16.82103832496156,0.22926658455693918,8,False,False,True,False,False,True,False,True,True
24,75104,7.244107534162632,24000,11.009046948920107,0.32,3,False,False,True,False,True,True,False,False,False
23,42408,0.5680012604912115,18202,9.477518285731952,0.43,2,False,False,True,False,False,True,False,True,False
28,41921,2.057602588721137,6000,13.787364753573357,0.14,4,False,False,True,False,False,True,False,False,True
28,12000,2.215546808634528,3250,13.068182906499187,0.27,3,False,True,False,False,True,False,False,False,True
26,64000,9.148226615961466,6000,15.291949113733375,0.09,7,False,False,False,False,True,False,False,False,True
22,15996,3.0,4000,13.35,0.25,2,False,False,True,True,False,False,False,False,True
24,35366,8.0,12000,7.511834913401258,0.34,4,False,False,True,False,False,False,True,True,False
42,25257,13.897153879915127,5000,12.711737691930361,0.2,12,False,False,True,False,False,True,False,False,True
21,19122,1.5113385530403871,14496,9.196674024441487,0.7574055120579968,2,False,True,False,True,False,False,True,False,False
29,32400,4.664991529262165,4800,10.87443873391868,0.15,5,False,False,True,False,True,False,True,False,True
22,57956,3.659773644118123,11824,11.484159922118724,0.2056015090392125,3,False,False,True,False,False,True,False,False,False
27,60168,11.158318917959868,2997,11.016386486326645,0.04,10,False,False,True,False,True,True,False,False,False
27,91722,4.137538818642467,20073,15.084314119291259,0.19045846272880823,5,False,False,False,False,False,True,False,False,True
22,58990,3.0,12000,11.011694892245036,0.20009534267938425,3,True,False,True,False,False,True,False,False,True
22,36000,5.2306384062991205,12000,11.186102170488153,0.33,2,False,False,True,False,False,False,True,True,False
25,16347,1.1881841691679456,5000,9.436806206603375,0.3018818416916794,3,False,True,True,False,False,False,True,False,False
29,117215,1.0,12635,18.533502359832895,0.10635944562397785,7,False,False,True,True,False,False,False,True,True
23,54000,1.0,10000,13.925168931141794,0.19,3,False,False,True,True,False,False,False,False,True
24,72806,5.409337343332545,30238,10.765066911640307,0.37226927719334435,3,False,False,True,False,False,True,False,False,False
29,72043,4.8695832472340275,7486,9.986055704794353,0.1,8,False,False,True,False,True,False,True,False,False
27,92011,11.210926017118306,20000,11.798091439225628,0.18789073982881693,8,False,False,False,False,False,True,False,False,True
21,36162,1.3799560391922308,1362,13.560187251365747,0.03724008792161554,3,False,False,True,True,False,False,False,False,True
22,26418,0.5578896721743954,2307,12.687063824494587,0.08628073551883736,3,False,False,True,False,True,False,False,False,False
25,63900,6.457153356173977,8000,14.934387636764098,0.1281905111872466,4,False,False,True,True,False,True,False,False,False
26,32041,0.5163888614814787,15000,11.391809612377475,0.47,6,False,False,True,False,False,False,True,False,False
23,18614,1.6727163173441526,9040,11.286275547649614,0.4883635815867208,2,False,True,True,True,False,False,False,True,True
29,49805,6.2270219917658345,6000,14.145781215800575,0.12,5,False,False,True,False,False,True,False,False,False
27,27087,4.727752463629528,9181,12.565504927259056,0.3372775246362953,6,False,False,True,True,False,True,False,False,False
22,8129,0.0,5286,7.700669455042416,0.6589738660836525,4,False,False,True,False,False,False,False,True,False
23,54000,4.0,10000,17.57309519877478,0.19,3,False,False,True,True,False,False,False,False,True
33,34000,7.65380465938433,9534,14.487695627249254,0.28,10,False,False,True,False,False,True,True,False,False
22,58683,6.810135980868764,5000,8.722904813391866,0.07094932009565619,3,False,False,False,True,False,True,False,False,False
23,23134,5.7245927642536705,3886,17.49957330243434,0.16956555426809747,3,False,False,True,False,True,True,False,False,True
24,68995,2.9784433867666156,10000,14.103365100204698,0.14007185537744463,2,False,False,True,False,False,False,False,False,True
22,44128,1.2862933319650525,7500,13.584984269235614,0.17,4,False,False,True,False,False,False,False,True,False
25,67906,7.0,15000,15.847578896515921,0.19809774500190014,3,False,False,False,True,False,True,False,False,True
26,12000,2.425834571208611,5000,8.15571986160124,0.42,8,False,False,True,False,False,True,False,True,False
24,71003,7.369743431968685,5000,15.151440432539513,0.07,3,False,True,False,False,False,False,False,True,True
24,28000,8.892393241036249,14638,12.103571397798955,0.5255380337948188,2,False,False,True,True,False,False,True,False,False
25,54000,0.4977967703863839,16613,18.98000133122291,0.3075110161480681,3,False,False,True,False,False,False,True,False,True
22,21693,1.5309117985038938,3617,11.093387800529378,0.16469088201496107,2,False,False,True,False,False,True,True,False,False
23,28838,0.8072456781129604,1660,13.797110820568001,0.06,2,False,False,True,False,False,False,True,False,True
21,48000,3.2990227626216173,15000,11.715649833168717,0.31,3,False,False,True,False,False,True,True,False,False
24,28934,1.3437930483163565,2467,13.305906935695386,0.08671896524158178,4,False,False,True,False,True,True,False,False,True
26,42000,1.8203450150475304,20179,12.395663189984234,0.4835930996990494,5,False,False,True,True,False,False,False,False,False
41,30000,6.264210328610464,4481,14.952270873213996,0.15,13,False,False,False,False,True,False,False,False,False
42,40000,1.4646270708685445,15000,11.371816017020658,0.38,12,False,False,True,False,False,True,False,False,True
37,39000,1.1365783642607998,5000,17.75434072824738,0.13,16,False,False,True,True,True,False,False,False,True
23,49614,1.481682322455192,6192,11.25442570807896,0.12481682322455193,3,False,False,True,False,False,True,False,False,False
21,29000,4.944161779123526,10000,10.378024755333731,0.34,4,False,False,True,False,False,False,False,False,False
28,57010,11.754958630599079,20000,11.728266720264433,0.35,6,False,False,True,False,False,True,False,False,False
22,31041,3.7905921286504127,10000,10.780991309983289,0.32,4,False,False,True,False,False,True,True,False,False
36,25000,0.0,2885,15.493164327476334,0.11490111476636455,11,False,False,True,False,False,False,False,True,True
35,138000,2.0865873581793504,14519,8.180543040501096,0.10346349432717401,8,False,False,True,False,True,False,True,False,False
21,14400,1.5924454407904143,1000,16.526978176316167,0.07,3,False,False,True,False,False,False,False,True,True
26,52879,1.2412362492981224,20000,14.90740722919723,0.38,4,False,False,True,False,True,False,True,False,True
22,74152,4.572151759014236,15000,15.231181390354509,0.19427848240985765,2,False,False,False,False,False,True,True,False,False
22,74667,3.1589582960625457,6198,12.096009771238778,0.0856820834078749,2,False,False,True,True,False,False,True,False,True
23,43480,6.699476288680076,7907,12.411519888061623,0.17814210898382868,3,False,False,True,False,False,True,False,True,False
22,20953,4.841238888231581,7430,6.91,0.35768247777646317,2,False,False,True,True,False,False,False,False,False
22,32500,0.0,12000,11.49,0.37,2,False,False,True,False,False,True,False,True,False
28,60000,0.0,5000,13.45732404517663,0.08,8,False,False,True,False,False,True,False,False,False
25,41465,6.626092612956821,5000,11.156545784684376,0.12,3,False,False,True,True,False,False,False,False,False
27,20000,1.1889576895929281,4141,14.399557273547243,0.2081104231040707,6,False,False,True,False,True,False,False,False,True
32,37500,2.275076410091509,12000,12.071792010134804,0.32,12,True,False,True,True,False,False,False,False,True
23,55206,7.162638104182443,25000,14.438361558414545,0.45,4,False,False,True,False,False,False,True,False,True
25,19139,4.394279627891566,4000,9.91785630520864,0.21,3,False,True,True,False,True,False,False,True,False
24,21122,2.9865606847931363,5000,11.736296260088096,0.23995520228264378,2,False,False,True,False,False,False,True,True,True
34,31998,4.054710604418577,14494,6.259041508691233,0.4498632234889536,5,False,False,True,False,False,True,False,False,False
23,52110,4.224333923421047,12000,12.106593963282112,0.23,3,False,False,True,False,False,True,False,False,True
23,52067,2.843083778810607,18000,14.865697385273059,0.347189720737298,3,False,False,True,False,False,True,False,True,False
30,37000,2.8854743518208807,14921,9.405477613733574,0.40737684149834463,8,False,False,True,False,False,True,False,True,False
28,326873,3.4450595649977718,24222,17.828928871724855,0.07445059564997772,8,False,False,True,False,True,False,False,False,False
24,47546,7.9638668857066035,6145,15.011409099674983,0.13290876159184772,2,False,False,False,False,True,False,False,True,True
22,51016,3.762835259477897,12000,11.788098105889924,0.23915240526724676,3,False,False,True,False,True,False,False,False,False
27,39000,2.9664353357733533,1629,9.40400724719533,0.04258391166056662,7,False,False,True,False,False,False,False,False,True
36,18000,2.6934258420162736,8153,8.167473657896174,0.4491972247395118,12,False,False,True,False,True,False,False,True,True
40,61973,4.752412397502689,10000,10.934181489004661,0.14,10,False,False,True,False,False,True,False,False,False
31,39000,2.275504048486451,7500,11.009984442129044,0.19,7,False,False,True,False,False,True,False,False,True
50,56000,0.7422788293109956,10000,13.142008400764016,0.18,14,False,False,True,False,True,False,False,False,True
21,69369,5.048684421934711,10000,15.53913817586445,0.13524342210967358,2,False,False,False,False,False,True,False,False,True
21,44000,2.741086321475807,15000,15.528175041993736,0.34,2,False,False,False,False,False,False,True,False,False
26,34272,2.591441744582097,8981,7.215877557666463,0.26,3,False,False,True,True,True,False,False,False,False
26,27010,0.03511700583614685,11482,19.806940239634052,0.42894648982491557,8,False,True,True,True,False,True,False,False,False
26,19200,2.9069244766825557,4000,11.714258760585148,0.21,5,False,False,True,False,False,False,False,False,False
25,36000,9.177900052063237,5000,12.32562433107726,0.14,3,False,False,True,True,True,False,False,False,True
28,74000,1.7233805406563025,18000,15.289811317600154,0.24,8,False,False,True,True,False,False,False,True,True
23,45000,0.3159971270579591,15000,10.787158405007183,0.33,3,False,False,True,True,False,True,False,False,False
27,40994,6.0348798038561,15000,8.482907773215926,0.37,7,False,False,True,True,False,False,False,False,False
22,46020,6.0,18241,10.748636119674632,0.39965902991865815,2,False,False,True,False,False,False,True,False,False
25,10094,1.8941206513859132,5236,11.312910405247873,0.5189412065138591,4,False,True,True,False,True,False,True,False,True
30,54000,2.3945489687245285,16000,16.41772216365525,0.3,8,False,False,False,True,True,False,False,False,True
21,35872,4.745591761324438,20127,11.20482955636306,0.5650881647735113,2,False,False,True,False,False,True,False,True,True
25,36000,1.5837643832558963,12000,8.278722685246427,0.33,3,False,False,True,True,False,True,False,False,False
23,75000,6.728539336979009,24000,11.467288709547713,0.32,3,False,False,True,True,True,False,False,False,False
26,29001,0.291658770500937,6354,14.11,0.21708341229499062,6,False,False,True,True,False,False,True,False,False
22,59000,2.8767443800491184,19780,14.032348959430944,0.3312325561995088,3,False,False,False,False,True,False,False,False,True
21,18095,2.417291497629021,4919,14.225337408719671,0.27,3,False,True,True,True,True,False,False,False,True
21,27998,2.9722730562567654,8005,11.067912711918488,0.29018484629162156,2,False,False,True,True,False,False,True,False,False
23,30806,3.4374727150739877,18000,12.626860102430397,0.586874945430148,4,False,False,True,True,False,False,False,False,True
36,74000,4.34882108643283,10206,12.318914712870956,0.14,14,False,False,False,True,False,False,True,False,False
26,48000,1.178077881216681,3671,8.077282610483039,0.0758903894060834,5,False,False,True,True,True,False,False,False,True
32,44000,4.254252402614544,8000,16.472990389541824,0.18,11,False,False,True,True,False,False,False,False,True
24,45000,3.330986090752897,16509,13.210281669109653,0.36258998454528096,2,False,False,True,False,False,True,True,False,True
24,49000,3.5816329920327687,15000,14.907318271407092,0.31,4,False,False,False,False,False,False,True,False,False
28,31421,3.8204205672498173,17904,11.007010110887714,0.5695806711802278,7,False,False,True,False,False,True,False,False,False
25,100061,1.8786952954348364,21000,15.825455817385956,0.21,3,False,False,True,False,False,False,True,False,True
21,59000,5.702045809861985,5000,9.294974648236636,0.08,2,False,False,False,True,False,False,False,False,False
22,39000,5.516951532432895,12225,11.035993432146705,0.3175282525540548,2,False,False,True,True,False,True,False,False,False
25,24999,0.0,2402,15.167379838566049,0.1,3,False,False,True,False,False,True,True,False,True
25,30000,5.39715249994292,7000,13.237085000342477,0.23,5,False,False,True,False,False,True,False,False,False
26,12000,2.8020198187379473,5000,7.860414442290712,0.42,7,False,False,True,False,False,True,False,True,False
28,39000,7.690799689011845,3545,15.937347493434672,0.09,8,False,False,True,False,False,True,False,False,False
22,42950,2.4522976257874394,15000,9.726789279442563,0.35,2,False,False,True,True,False,False,False,True,False
23,30000,3.074119174385958,14592,6.150814254249112,0.48925880825614043,3,False,False,True,False,False,False,True,True,False
26,35000,4.208452875533961,12802,10.03514845157525,0.37,6,False,False,True,True,False,False,False,False,False
26,74214,2.53126647317854,20000,13.32644406192345,0.27,5,False,False,True,False,True,False,False,True,False
32,44000,1.2026814249631759,6000,11.896042826001084,0.14,9,False,False,True,True,True,False,False,False,True
31,45000,15.494316483389895,10690,8.666638701395943,0.23726239360616344,7,False,False,True,False,True,False,False,False,False
27,17000,0.0,1500,17.574720872619704,0.09,5,False,False,True,False,False,False,True,False,False
35,65032,4.007096509100736,10000,15.932968378158234,0.15,13,False,False,True,True,False,False,False,False,True
31,30000,2.1869404635901373,10000,13.85190801192491,0.33,8,False,False,True,False,False,False,True,False,False
28,30000,2.6245586359173947,10000,9.692817610870748,0.33,5,False,False,True,False,False,False,True,True,False
35,60037,3.1480962305420572,13000,13.97967531712299,0.21962975942364485,13,False,False,True,False,False,False,True,False,True
24,39000,0.3369300551062495,3000,14.96209190758603,0.08,4,False,False,True,False,False,True,True,False,True
25,32000,5.2448655631188,6000,11.718618769227366,0.19,2,False,False,True,False,False,True,False,False,True
27,15000,4.474978968919839,4986,7.874889616600712,0.33,6,False,True,True,False,False,False,True,False,False
25,64000,7.846784637745284,7935,12.346826355545723,0.12871864959749477,3,False,False,True,False,True,False,False,False,False
25,155439,4.608934699174193,7072,14.901452462655657,0.05048415421855197,3,False,False,True,False,True,False,False,False,True
29,32000,3.883758891280254,2960,8.487183947229468,0.09441879445640128,6,False,False,True,False,False,True,False,False,True
29,59758,0.0,24000,15.795800204732926,0.4,8,False,False,True,False,False,False,True,False,False
34,54000,3.1474381874909305,12000,14.684646187817444,0.22,9,False,False,True,False,True,False,False,False,True
23,74000,4.393043663300843,25000,12.624139339529952,0.34,2,False,False,False,False,True,False,False,False,True
39,8181,11.688836189919341,1720,13.28517385781781,0.21204059567302058,8,False,False,True,True,False,True,False,False,True
24,48000,2.824960176213342,15000,15.560379702639986,0.31,3,False,False,True,False,False,True,True,False,True
36,73468,8.90488022334063,30121,14.710809221903382,0.41,11,False,False,True,False,True,False,False,False,False
31,35000,3.707248122663686,15000,12.799683010023507,0.43,8,False,False,True,False,False,True,False,True,False
26,49000,0.9784016276544614,15000,11.166102910600554,0.31,6,False,False,False,False,False,True,True,False,True
33,17693,1.6663382589595037,4427,8.990129719820736,0.25416584564739875,10,False,True,True,False,False,True,True,False,False
24,15990,7.925048739147232,4000,8.124718898059006,0.25014990252170555,2,False,True,True,True,False,True,False,False,False
27,40451,8.711248250286824,15000,8.24863973380049,0.3709625058323773,4,False,False,True,False,False,False,False,True,False
28,97571,1.142925714263125,13542,15.257141485714737,0.13571462857131564,5,False,False,True,False,False,False,False,False,True
56,76591,0.5221635338484498,20261,16.307885272544123,0.26261081766924227,25,False,False,True,True,False,False,False,False,True
36,44000,0.0,6000,16.764643633307546,0.14,16,False,False,True,True,False,False,False,True,True
25,32484,7.503542885467805,4175,15.39839782437678,0.12875885721366953,2,False,False,True,False,False,False,False,True,True
21,44001,4.048571966749503,8737,12.736370723558151,0.1947571401662525,2,False,False,True,True,False,False,False,False,False
23,48836,3.0413338696321293,12000,13.053154551898725,0.24408266773926426,4,False,False,True,True,False,False,True,False,False
26,48876,3.2387222574058234,12000,14.456442335163205,0.24309680564351455,6,False,False,True,True,False,False,False,False,False
24,19200,1.4057656837443162,5000,10.598198460880157,0.26,2,False,False,True,False,True,False,False,False,False
35,96052,3.0,11694,16.013324814869932,0.10694197417550522,9,False,False,True,False,False,True,False,False,False
28,55056,0.4607876761592169,5000,13.015688359218714,0.08884803080960195,6,False,False,True,False,False,True,False,True,True
21,18000,1.0,5544,17.322150739885902,0.30723795230174783,3,False,True,True,False,True,True,False,False,True
22,54651,4.018338046986903,2665,13.983197629438433,0.043302769921688494,3,False,False,True,True,False,True,False,False,True
25,60000,1.7987491489520009,20000,11.007328776717328,0.33,2,False,False,True,True,False,False,False,False,False
22,30000,1.48577067399171,12000,13.693798304247649,0.4,2,False,False,True,False,False,False,True,True,False
23,64000,5.472171248327022,10000,11.011694892245036,0.16,3,False,False,True,True,False,False,False,True,True
24,79623,6.159735044168196,5000,12.99840128184277,0.05460066238957951,2,False,False,True,False,True,True,False,False,False
33,92217,4.4351167295996134,20000,14.190227627648241,0.22,12,False,False,True,False,False,False,True,False,False
24,78476,2.7833049942595696,12552,14.818196492983823,0.15072231668580144,4,False,False,True,False,True,True,False,False,True
25,19200,5.0,4000,11.011694892245036,0.21,3,False,False,True,False,True,False,False,False,False
33,54000,3.766813822740298,15000,13.844977926588955,0.28,7,False,False,True,False,True,False,False,False,True
28,44000,5.402150476194929,4559,14.291612857146196,0.1,5,False,False,True,False,False,True,False,False,False
22,74000,0.599598786307153,18933,19.641894140917337,0.25866755825265075,2,False,False,False,True,False,False,False,True,True
36,57758,3.5481524670253783,21000,13.472362510013811,0.36483949177658204,10,False,False,True,True,True,False,False,False,True
25,33000,4.27013756096487,9913,13.153461674150895,0.3,5,False,False,True,False,False,True,True,False,True
27,56032,6.3110984778113,20000,12.969936832881308,0.34033352283283047,8,False,False,True,False,True,True,False,False,True
40,32982,2.1958683010055755,13750,13.920252420168707,0.42,10,False,False,True,False,False,True,False,True,True
25,74854,5.485608317996847,23922,14.653499968350625,0.32,6,False,False,True,False,False,False,True,True,False
27,55572,4.533809769844466,15000,14.232710234850508,0.27,7,False,False,True,False,False,True,False,False,True
35,79934,0.6908303996170795,25000,12.38521352194554,0.2838166079923416,13,False,False,True,False,False,True,False,True,False
21,54000,0.10349750359356769,1589,13.972633815717366,0.03,3,False,False,True,False,False,False,False,True,False
21,29002,3.732469055374927,11000,14.430410136807764,0.38,2,False,False,True,True,False,True,False,False,True
22,30996,6.081020674499602,8000,7.453687331626354,0.26,3,False,False,True,True,False,True,False,False,False
22,32000,3.3398852267275325,10000,15.129336448086734,0.31,2,False,False,True,False,False,False,False,True,False
25,46789,0.026888087966832508,5000,12.845016864396735,0.11,4,False,False,True,False,False,True,False,False,True
29,33891,3.227752835354119,6000,14.746299621952785,0.18,6,False,False,True,False,True,False,False,True,True
25,65000,3.365674532057798,28000,7.9,0.43,4,False,False,True,True,False,False,False,False,False
22,33000,2.7643992025625743,6000,11.011694892245036,0.18,4,False,False,True,True,True,False,False,False,False
24,51890,1.8398595726740419,3583,13.471145015463897,0.06,2,False,False,True,False,False,True,False,False,False
38,93269,12.662585572943641,7762,12.319968121941448,0.08292176803382045,13,False,False,False,False,False,False,False,False,True
22,76608,2.7586854409468113,20000,14.062437044703627,0.26,4,False,False,True,True,False,False,False,False,True
33,26344,2.7882124256884304,7611,13.827642485137686,0.29,9,False,False,True,False,False,True,False,False,False
32,17134,5.089617067163679,6987,12.24771943828352,0.41089617067163675,8,False,False,True,False,False,False,False,True,True
30,16919,3.5804331766794477,2925,9.173487446885622,0.1740326113722009,8,False,False,True,False,True,False,True,False,False
22,30000,1.6137002733731023,14000,10.735899966539371,0.47,3,False,False,True,False,False,True,False,True,False
25,30723,1.9631146593848798,11007,13.656188360735843,0.36,2,False,False,True,True,True,False,False,False,False
